Time (ms),Raw ECG
236208.00,74.86
236216.00,116.27
236224.00,154.45
236232.00,215.81
236240.00,224.62
236248.00,191.51
236256.00,195.65
236264.00,194.71
236272.00,178.17
236280.00,179.08
236288.00,172.36
236296.00,163.16
236304.00,161.40
236312.00,155.33
236320.00,148.90
236328.00,145.00
236336.00,139.33
236344.00,134.55
236352.00,130.16
236360.00,125.01
236368.00,120.88
236376.00,41.14
236384.00,-223.38
236392.00,-493.39
236400.00,-514.48
236408.00,-464.98
236416.00,-515.75
236424.00,-543.98
236432.00,-580.48
236440.00,-621.66
236448.00,-552.67
236456.00,-483.40
236464.00,-460.63
236472.00,-404.85
236480.00,-357.40
236488.00,-324.23
236496.00,-277.13
236504.00,-239.34
236512.00,-203.88
236520.00,-165.72
236528.00,-133.17
236536.00,-57.64
236544.01,110.62
236552.00,290.11
236560.00,258.55
236568.00,-8.08
236576.00,-93.55
236584.00,52.94
236592.00,52.08
236600.00,34.11
236608.00,107.30
236616.00,105.95
236624.00,119.03
236632.00,157.06
236640.00,159.88
236648.00,181.06
236656.00,201.75
236664.00,210.13
236672.00,228.63
236680.00,241.25
236688.00,250.97
236696.00,264.25
236704.00,274.19
236712.00,282.44
236720.00,292.16
236728.00,299.69
236736.00,305.91
236744.00,312.72
236752.00,318.75
236760.00,323.00
236768.00,326.94
236776.00,330.06
236784.00,333.03
236792.00,335.00
236800.01,336.13
236808.00,337.34
236816.00,338.03
236824.00,337.81
236832.00,337.38
236840.00,336.25
236848.00,334.69
236856.00,332.91
236864.00,330.47
236872.00,327.72
236880.00,324.63
236888.00,320.94
236896.00,317.03
236904.00,312.88
236912.00,308.25
236920.00,303.34
236928.01,298.16
236936.00,292.75
236944.00,287.09
236952.00,281.03
236960.00,274.88
236968.00,268.50
236976.00,261.91
236984.00,255.16
236992.00,248.22
237000.00,241.13
237008.00,233.81
237016.00,226.50
237024.00,218.97
237032.00,211.44
237040.00,203.69
237048.00,195.91
237056.00,188.00
237064.00,180.13
237072.00,172.09
237080.00,164.13
237088.00,156.00
237096.00,147.97
237104.00,139.92
237112.00,131.78
237120.00,123.72
237128.00,115.64
237136.00,107.64
237144.00,99.55
237152.00,91.59
237160.00,83.95
237168.00,76.66
237176.00,68.98
237184.00,60.83
237192.00,53.16
237200.00,45.50
237208.00,37.78
237216.00,30.34
237224.00,22.91
237232.00,15.56
237240.00,8.31
237248.00,1.16
237256.00,-5.81
237264.00,-12.72
237272.00,-19.52
237280.00,-26.14
237288.00,-32.41
237296.00,-38.13
237304.00,-44.29
237312.00,-50.77
237320.00,-56.71
237328.00,-62.54
237336.00,-68.43
237344.00,-73.99
237352.00,-79.42
237360.00,-84.77
237368.00,-89.91
237376.00,-94.91
237384.00,-99.77
237392.00,-104.46
237400.00,-109.02
237408.00,-113.41
237416.00,-117.65
237424.00,-121.72
237432.00,-125.59
237440.00,-129.34
237448.00,-132.95
237456.00,-47.43
237464.00,190.30
237472.00,332.91
237480.00,347.92
237488.00,562.72
237496.00,747.59
237504.00,626.16
237512.00,531.50
237520.00,523.88
237528.00,442.52
237536.00,385.83
237544.00,350.42
237552.00,287.20
237560.00,220.28
237568.00,63.44
237576.00,-196.28
237584.00,-411.22
237592.00,-528.34
237600.00,-604.34
237608.00,-677.59
237616.00,-761.44
237624.00,-805.53
237632.00,-774.06
237640.00,-738.09
237648.00,-725.84
237656.00,-700.56
237664.00,-675.03
237672.00,-651.13
237680.00,-566.56
237688.00,-406.41
237696.00,-316.78
237704.00,-365.25
237712.00,-362.84
237720.00,-217.19
237728.00,-34.97
237736.00,136.47
237744.00,292.06
237752.00,332.88
237760.00,253.56
237768.00,212.41
237776.00,198.59
237784.00,147.38
237792.00,117.91
237800.00,4.94
237808.00,-355.97
237816.00,-780.41
237824.00,-931.63
237832.00,-854.44
237840.00,-803.44
237848.00,-758.81
237856.00,-605.25
237864.00,-454.88
237872.00,-398.72
237880.00,-352.94
237888.00,-396.81
237896.00,-604.47
237904.00,-696.56
237912.00,-603.41
237920.00,-572.81
237928.00,-568.88
237936.00,-516.03
237944.00,-494.78
237952.01,-472.03
237960.00,-434.44
237968.00,-414.00
237976.00,-387.41
237984.00,-358.88
237992.00,-337.31
238000.00,-311.88
238008.00,-287.94
238016.00,-266.25
238024.00,-243.28
238032.00,-222.25
238040.00,-202.22
238048.00,-181.41
238056.00,-161.25
238064.00,-133.53
238072.00,39.47
238080.00,470.56
238088.00,820.00
238096.00,815.98
238104.00,739.70
238112.00,721.84
238120.00,667.13
238128.00,626.14
238136.00,595.95
238144.00,550.36
238152.00,516.72
238160.00,483.55
238168.00,447.31
238176.00,416.86
238184.00,385.75
238192.00,355.22
238200.00,327.59
238208.00,299.80
238216.00,273.50
238224.00,248.52
238232.00,224.30
238240.00,201.25
238248.00,179.33
238256.00,158.13
238264.00,138.13
238272.00,9.66
238280.00,-258.69
238288.00,-275.77
238296.00,30.34
238304.00,152.67
238312.00,78.58
238320.00,75.22
238328.00,69.80
238336.01,42.00
238344.00,37.11
238352.00,22.56
238360.00,7.55
238368.00,0.03
238376.00,-13.08
238384.00,-23.03
238392.00,-30.77
238400.00,-41.75
238408.00,-49.84
238416.00,-56.47
238424.00,-64.33
238432.00,-70.41
238440.00,-76.19
238448.00,-81.91
238456.00,-86.66
238464.00,-91.11
238472.00,-95.14
238480.00,-98.37
238488.00,-101.14
238496.00,-104.05
238504.00,-106.30
238512.00,-107.67
238520.00,-109.48
238528.00,-110.95
238536.00,-111.56
238544.00,-112.48
238552.00,-113.03
238560.00,-113.34
238568.00,-112.62
238576.00,-111.55
238584.00,-111.23
238592.00,-110.23
238600.00,-108.60
238608.00,-107.50
238616.00,-105.62
238624.00,-103.76
238632.00,-101.86
238640.00,-99.40
238648.00,-97.09
238656.00,-94.56
238664.00,-91.80
238672.00,-89.39
238680.00,-86.97
238688.00,-84.05
238696.00,-80.57
238704.00,-77.09
238712.00,-73.38
238720.01,-69.83
238728.00,-66.05
238736.00,-62.30
238744.00,-59.21
238752.00,-55.51
238760.00,-51.35
238768.00,-47.61
238776.00,-43.78
238784.00,-40.63
238792.00,-36.88
238800.00,-31.68
238808.00,-27.93
238816.00,-25.37
238824.00,-20.96
238832.00,-16.11
238840.00,-12.36
238848.00,-8.91
238856.00,-4.90
238864.00,-0.84
238872.00,2.40
238880.00,5.58
238888.00,9.06
238896.00,12.85
238904.00,16.56
238912.00,20.19
238920.00,23.74
238928.00,27.20
238936.00,30.47
238944.00,33.89
238952.00,37.48
238960.00,41.48
238968.00,44.76
238976.01,47.20
238984.00,50.55
238992.00,53.44
239000.00,56.23
239008.00,58.82
239016.00,61.45
239024.00,63.74
239032.00,65.82
239040.00,68.82
239048.00,71.47
239056.00,72.78
239064.00,74.61
239072.00,77.30
239080.00,78.97
239088.00,81.08
239096.00,82.83
239104.01,84.61
239112.00,86.33
239120.00,87.92
239128.00,89.47
239136.00,91.17
239144.00,92.92
239152.00,93.56
239160.00,94.41
239168.00,95.77
239176.00,58.69
239184.00,-179.23
239192.00,-603.56
239200.00,-807.73
239208.00,-734.55
239216.00,-664.16
239224.00,-531.42
239232.01,-381.09
239240.00,-289.41
239248.00,-22.48
239256.00,281.39
239264.00,232.73
239272.00,19.34
239280.00,194.09
239288.00,570.05
239296.00,558.06
239304.00,428.98
239312.00,490.47
239320.00,470.19
239328.00,420.59
239336.00,441.47
239344.00,414.22
239352.00,394.03
239360.01,393.94
239368.00,371.34
239376.00,360.16
239384.00,351.00
239392.00,299.03
239400.00,1.28
239408.00,-545.47
239416.00,-720.94
239424.00,-497.91
239432.00,-477.78
239440.00,-450.47
239448.00,-269.16
239456.00,-303.28
239464.00,-375.00
239472.00,-289.66
239480.00,-246.19
239488.00,-234.44
239496.00,-180.84
239504.00,-150.78
239512.00,-124.84
239520.00,-86.44
239528.00,-61.06
239536.00,-33.34
239544.00,-4.19
239552.00,19.31
239560.00,43.75
239568.00,67.16
239576.00,161.78
239584.00,421.78
239592.00,668.69
239600.00,634.78
239608.00,458.31
239616.00,495.91
239624.00,705.72
239632.00,775.28
239640.00,715.78
239648.00,619.78
239656.00,411.03
239664.00,220.53
239672.00,158.72
239680.00,53.41
239688.00,-67.81
239696.00,-36.25
239704.00,10.91
239712.00,-9.13
239720.00,15.78
239728.00,42.03
239736.00,41.13
239744.00,62.16
239752.00,74.34
239760.00,80.06
239768.00,95.16
239776.00,103.53
239784.00,111.69
239792.00,121.12
239800.00,126.62
239808.00,133.13
239816.00,139.94
239824.00,145.56
239832.00,150.91
239840.00,154.56
239848.00,157.63
239856.00,160.81
239864.00,163.53
239872.00,165.78
239880.00,167.69
239888.00,169.53
239896.00,170.53
239904.00,170.38
239912.00,170.38
239920.00,169.97
239928.00,168.78
239936.00,167.09
239944.00,165.63
239952.00,163.69
239960.00,160.97
239968.00,158.81
239976.00,156.00
239984.00,152.94
239992.00,149.81
240000.00,146.25
240008.00,142.41
240016.00,138.63
240024.00,134.41
240032.00,130.06
240040.00,125.80
240048.00,121.05
240056.00,116.53
240064.00,112.30
240072.00,107.19
240080.00,101.12
240088.00,95.70
240096.00,91.03
240104.00,85.83
240112.00,80.11
240120.00,74.56
240128.00,69.05
240136.00,63.61
240144.00,58.03
240152.00,51.50
240160.00,45.44
240168.00,40.52
240176.00,35.29
240184.00,29.35
240192.00,23.20
240200.00,17.95
240208.00,12.90
240216.00,6.77
240224.00,1.12
240232.00,-4.16
240240.00,-9.91
240248.00,-15.32
240256.01,-20.31
240264.00,-25.38
240272.00,-31.06
240280.00,-36.73
240288.00,-41.55
240296.00,-46.48
240304.00,-51.57
240312.00,-56.49
240320.00,-61.91
240328.00,-66.48
240336.00,-69.97
240344.00,-74.36
240352.00,-79.03
240360.00,-12.87
240368.00,268.22
240376.00,675.96
240384.01,854.74
240392.00,749.15
240400.00,652.67
240408.00,625.64
240416.00,556.05
240424.00,490.42
240432.00,447.42
240440.00,387.56
240448.00,336.22
240456.00,228.66
240464.00,-78.94
240472.00,-453.14
240480.00,-532.31
240488.00,-356.88
240496.00,-162.83
240504.00,93.81
240512.01,229.41
240520.00,114.78
240528.00,62.97
240536.00,69.75
240544.00,1.81
240552.00,-27.03
240560.00,-47.28
240568.00,-92.84
240576.00,-114.62
240584.00,-141.59
240592.00,-173.91
240600.00,-195.41
240608.00,-220.06
240616.00,-243.47
240624.00,-263.47
240632.00,-284.81
240640.01,-304.19
240648.00,-321.59
240656.00,-338.22
240664.00,-353.22
240672.00,-367.50
240680.00,-380.75
240688.00,-392.63
240696.00,-403.63
240704.00,-413.63
240712.00,-422.63
240720.00,-430.19
240728.00,-437.81
240736.00,-444.75
240744.00,-449.69
240752.00,-454.44
240760.00,-458.50
240768.00,-461.44
240776.00,-463.63
240784.00,-464.50
240792.00,-465.19
240800.00,-466.00
240808.00,-466.13
240816.00,-464.50
240824.00,-462.63
240832.00,-460.69
240840.00,-458.06
240848.00,-454.63
240856.00,-451.06
240864.00,-446.56
240872.00,-442.00
240880.00,-437.00
240888.00,-431.31
240896.00,-425.44
240904.00,-419.00
240912.00,-412.44
240920.00,-405.06
240928.00,-397.69
240936.00,-390.06
240944.00,-381.81
240952.00,-373.06
240960.00,-364.25
240968.00,-355.75
240976.00,-346.94
240984.00,-337.63
240992.00,-328.31
241000.00,-318.81
241008.00,-309.19
241016.00,-299.44
241024.01,-289.38
241032.00,-279.06
241040.00,-268.38
241048.00,-258.25
241056.00,-248.69
241064.00,-237.66
241072.00,-226.81
241080.00,-217.72
241088.00,-207.25
241096.00,-195.97
241104.00,-185.94
241112.00,-175.44
241120.00,-164.66
241128.00,-154.06
241136.00,-143.50
241144.00,-132.59
241152.00,-122.84
241160.00,-112.84
241168.00,-102.09
241176.00,-91.78
241184.00,-82.19
241192.00,-71.72
241200.00,-61.88
241208.00,-52.03
241216.00,-42.41
241224.00,-32.89
241232.00,-23.44
241240.00,-14.00
241248.00,-4.84
241256.00,4.36
241264.00,13.28
241272.00,21.91
241280.00,30.59
241288.00,38.98
241296.00,47.41
241304.00,55.30
241312.00,63.38
241320.00,71.25
241328.00,78.83
241336.00,86.07
241344.00,93.37
241352.00,100.35
241360.00,106.89
241368.00,113.12
241376.00,120.15
241384.00,127.10
241392.00,132.34
241400.00,137.90
241408.00,143.52
241416.00,149.32
241424.00,155.16
241432.00,160.04
241440.00,164.74
241448.00,169.48
241456.00,173.79
241464.00,178.27
241472.00,182.31
241480.00,186.18
241488.00,190.09
241496.00,193.81
241504.00,197.19
241512.00,200.42
241520.00,203.44
241528.00,206.17
241536.01,208.81
241544.00,211.16
241552.00,213.48
241560.00,215.48
241568.00,217.42
241576.00,218.95
241584.00,220.56
241592.00,221.88
241600.00,223.03
241608.00,223.88
241616.00,224.72
241624.00,225.56
241632.00,225.94
241640.00,226.09
241648.00,226.31
241656.00,226.38
241664.01,226.31
241672.00,225.88
241680.00,225.25
241688.00,224.94
241696.00,224.09
241704.00,223.38
241712.00,222.13
241720.00,221.16
241728.00,219.84
241736.00,218.38
241744.00,216.94
241752.00,215.25
241760.00,213.34
241768.00,211.50
241776.00,209.63
241784.00,207.31
241792.00,205.31
241800.00,202.81
241808.00,200.63
241816.00,198.06
241824.00,195.56
241832.00,192.75
241840.00,190.16
241848.00,187.28
241856.00,184.34
241864.00,181.34
241872.00,178.22
241880.00,175.31
241888.00,171.84
241896.00,168.06
241904.00,165.22
241912.00,162.47
241920.00,158.66
241928.00,155.38
241936.00,151.88
241944.00,148.38
241952.00,144.75
241960.00,141.19
241968.00,137.59
241976.00,133.72
241984.00,129.28
241992.00,125.66
242000.00,122.94
242008.00,119.37
242016.00,114.84
242024.00,110.62
242032.00,106.91
242040.00,103.50
242048.00,100.25
242056.00,96.12
242064.00,91.91
242072.00,88.31
242080.00,84.47
242088.00,80.97
242096.00,77.12
242104.00,72.50
242112.00,5.41
242120.00,-187.03
242128.00,-388.25
242136.00,-512.77
242144.00,-614.39
242152.00,-636.20
242160.00,-607.31
242168.00,-628.86
242176.01,-625.59
242184.00,-580.75
242192.00,-542.88
242200.00,-469.13
242208.00,-374.38
242216.00,-324.30
242224.00,-273.06
242232.00,-163.25
242240.00,-34.05
242248.00,67.00
242256.00,126.95
242264.00,149.03
242272.00,143.56
242280.00,145.69
242288.00,179.94
242296.00,228.81
242304.00,344.47
242312.00,442.56
242320.00,187.09
242328.00,-270.06
242336.00,-145.13
242344.00,494.81
242352.00,652.03
242360.00,333.41
242368.00,231.84
242376.00,290.78
242384.00,301.50
242392.00,306.94
242400.00,296.84
242408.00,301.56
242416.00,342.34
242424.00,373.44
242432.00,365.41
242440.00,339.06
242448.00,323.16
242456.00,302.09
242464.00,269.95
242472.00,255.05
242480.00,262.58
242488.00,266.97
242496.00,267.00
242504.00,304.31
242512.00,361.66
242520.00,394.77
242528.00,417.39
242536.00,413.23
242544.00,372.48
242552.00,347.80
242560.00,332.11
242568.00,297.98
242576.00,271.56
242584.00,250.50
242592.00,222.53
242600.00,199.72
242608.00,177.58
242616.00,152.62
242624.00,128.66
242632.00,96.07
242640.00,55.02
242648.00,19.37
242656.00,-11.15
242664.00,-18.69
242672.00,16.92
242680.00,31.96
242688.00,-0.79
242696.00,-17.05
242704.00,-24.75
242712.00,-45.91
242720.00,-58.52
242728.00,-69.85
242736.00,-85.66
242744.00,-96.39
242752.00,-144.59
242760.00,-398.68
242768.00,-609.08
242776.00,-230.50
242784.00,82.19
242792.00,-162.20
242800.00,-166.75
242808.00,-57.84
242816.00,-175.84
242824.00,-150.66
242832.00,-130.30
242840.00,-184.80
242848.00,-163.09
242856.00,-172.72
242864.00,-192.59
242872.00,-184.66
242880.00,-196.30
242888.00,-203.22
242896.00,-203.36
242904.00,-211.25
242912.00,-214.48
242920.00,-216.94
242928.00,-222.03
242936.00,-224.05
242944.00,-226.63
242952.00,-229.52
242960.00,-230.69
242968.00,-232.81
242976.00,-234.16
242984.00,-235.42
242992.00,-236.03
243000.00,-235.97
243008.00,-236.31
243016.00,-236.22
243024.00,-235.97
243032.00,-235.31
243040.00,-234.56
243048.00,-233.38
243056.00,-232.34
243064.00,-231.19
243072.00,-237.66
243080.00,-274.50
243088.00,-361.31
243096.00,-492.41
243104.00,-606.09
243112.00,-633.75
243120.00,-623.56
243128.00,-654.75
243136.00,-677.00
243144.00,-646.31
243152.00,-631.06
243160.00,-654.56
243168.00,-646.22
243176.00,-550.38
243184.00,-398.19
243192.00,-429.84
243200.01,-702.44
243208.00,-766.95
243216.00,-443.44
243224.00,-92.45
243232.00,-108.81
243240.00,-386.05
243248.00,-405.17
243256.00,-285.16
243264.00,-304.64
243272.00,-255.17
243280.00,-185.64
243288.00,-175.14
243296.00,-134.86
243304.00,-106.62
243312.00,-89.48
243320.00,-54.50
243328.00,-17.76
243336.00,19.80
243344.00,57.26
243352.00,89.98
243360.00,96.03
243368.00,100.27
243376.00,138.25
243384.00,172.54
243392.00,211.84
243400.00,276.63
243408.00,316.52
243416.00,321.71
243424.00,339.61
243432.00,378.20
243440.00,400.70
243448.00,409.76
243456.01,426.28
243464.00,423.97
243472.00,402.06
243480.00,396.08
243488.00,399.69
243496.00,412.23
243504.00,445.79
243512.00,482.30
243520.00,511.95
243528.00,531.41
243536.00,552.27
243544.00,606.53
243552.00,659.33
243560.00,664.08
243568.00,633.91
243576.00,592.52
243584.01,562.02
243592.00,534.39
243600.00,499.94
243608.00,472.20
243616.00,444.45
243624.00,414.95
243632.00,368.55
243640.00,124.09
243648.00,-224.26
243656.00,-22.56
243664.00,464.65
243672.00,390.41
243680.00,228.91
243688.00,329.49
243696.00,270.73
243704.00,214.65
243712.00,244.05
243720.00,194.06
243728.00,174.15
243736.00,170.82
243744.00,136.94
243752.00,124.86
243760.00,110.24
243768.00,87.96
243776.00,75.98
243784.00,59.87
243792.00,43.71
243800.00,31.39
243808.00,16.84
243816.00,3.75
243824.00,-7.91
243832.00,-20.34
243840.01,-31.66
243848.00,-42.36
243856.00,-52.58
243864.00,-62.33
243872.00,-71.74
243880.00,-80.66
243888.00,-89.12
243896.00,-96.86
243904.00,-104.40
243912.00,-111.35
243920.00,-117.86
243928.00,-124.28
243936.00,-130.14
243944.00,-135.42
243952.00,-140.40
243960.00,-144.83
243968.01,-148.32
243976.00,-152.04
243984.00,-156.21
243992.00,-159.32
244000.00,-162.29
244008.00,-165.09
244016.00,-167.37
244024.00,-169.37
244032.00,-171.21
244040.00,-172.69
244048.00,-174.02
244056.00,-175.08
244064.00,-175.64
244072.00,-176.31
244080.00,-176.50
244088.00,-176.47
244096.00,-176.31
244104.00,-175.91
244112.00,-175.55
244120.00,-174.56
244128.00,-173.63
244136.00,-172.73
244144.00,-172.11
244152.00,-171.02
244160.00,-260.59
244168.00,-594.56
244176.00,-996.59
244184.00,-1098.92
244192.00,-982.38
244200.00,-918.13
244208.00,-877.17
244216.00,-805.08
244224.00,-751.58
244232.00,-701.59
244240.00,-643.38
244248.00,-594.73
244256.00,-546.27
244264.00,-496.63
244272.00,-452.46
244280.00,-407.99
244288.00,-364.73
244296.00,-324.04
244304.00,-284.19
244312.00,-246.14
244320.00,-209.79
244328.00,-174.50
244336.00,-140.64
244344.00,-108.08
244352.01,-77.19
244360.00,-47.46
244368.00,-18.88
244376.00,8.16
244384.00,33.95
244392.00,58.84
244400.00,82.48
244408.00,104.73
244416.00,125.65
244424.00,145.33
244432.00,164.28
244440.00,183.17
244448.00,199.84
244456.00,215.42
244464.00,231.11
244472.00,245.06
244480.00,258.23
244488.00,271.22
244496.00,283.25
244504.00,293.75
244512.00,302.88
244520.00,311.91
244528.00,321.16
244536.00,328.78
244544.00,334.94
244552.00,340.50
244560.00,346.00
244568.00,351.41
244576.00,355.13
244584.00,357.84
244592.00,361.31
244600.00,363.56
244608.00,365.19
244616.00,366.50
244624.00,367.13
244632.00,367.13
244640.00,367.00
244648.00,366.31
244656.00,364.91
244664.00,363.38
244672.00,361.25
244680.00,358.84
244688.00,355.94
244696.00,352.72
244704.00,349.13
244712.00,345.09
244720.00,341.00
244728.00,336.47
244736.00,331.66
244744.00,326.56
244752.00,321.06
244760.00,315.50
244768.00,309.78
244776.00,303.66
244784.00,297.41
244792.00,291.00
244800.00,284.38
244808.00,277.59
244816.00,270.66
244824.00,263.59
244832.00,256.41
244840.00,249.06
244848.00,241.63
244856.00,234.16
244864.00,226.47
244872.00,218.84
244880.00,210.81
244888.00,202.59
244896.00,195.31
244904.00,187.91
244912.00,179.63
244920.00,171.66
244928.00,163.88
244936.00,155.78
244944.00,147.81
244952.00,139.97
244960.00,131.92
244968.00,124.05
244976.00,116.20
244984.00,108.34
244992.00,100.62
245000.00,92.77
245008.00,85.09
245016.00,77.52
245024.00,69.91
245032.00,62.45
245040.00,55.08
245048.00,47.73
245056.00,40.50
245064.00,33.69
245072.00,27.02
245080.00,19.59
245088.00,12.27
245096.00,6.19
245104.00,0.24
245112.00,-6.31
245120.00,-12.85
245128.00,-19.10
245136.00,-25.27
245144.00,-31.37
245152.00,-37.24
245160.00,-43.06
245168.00,-48.69
245176.00,-54.22
245184.00,-59.60
245192.00,-64.84
245200.00,-69.91
245208.00,-74.88
245216.00,-79.70
245224.00,-84.62
245232.00,-89.78
245240.00,-94.02
245248.00,-97.54
245256.00,-101.88
245264.00,-105.67
245272.00,-109.01
245280.00,-113.66
245288.00,-117.44
245296.00,-119.84
245304.00,-122.60
245312.00,-125.54
245320.00,-128.51
245328.00,-131.35
245336.00,-133.86
245344.00,-136.41
245352.00,-138.73
245360.00,-140.88
245368.00,-142.97
245376.01,-144.83
245384.00,-146.63
245392.00,-148.27
245400.00,-149.72
245408.00,-151.09
245416.00,-152.36
245424.00,-153.45
245432.00,-154.42
245440.00,-155.25
245448.00,-155.97
245456.00,-156.27
245464.00,-156.11
245472.00,-156.31
245480.00,-156.88
245488.00,-156.98
245496.00,-156.95
245504.01,-157.02
245512.00,-156.78
